index,CL,DC,DX,GY,GYSY,JR,KX,NY,RC,XX,YL
2018/11/1,4.64E-10,6.01E-10,6.40E-11,5.17E-10,5.19E-10,4.93E-11,5.20E-10,1.06E-10,2.74E-10,3.76E-10,3.67E-10
2018/11/2,3.96E-10,4.62E-10,6.42E-11,4.59E-10,5.03E-10,3.65E-11,5.78E-10,9.72E-11,2.78E-10,3.04E-10,3.49E-10
2018/11/5,4.25E-10,6.21E-10,8.47E-11,5.31E-10,5.39E-10,4.42E-11,6.71E-10,1.09E-10,3.01E-10,3.48E-10,3.60E-10
2018/11/6,5.04E-10,7.63E-10,8.75E-11,5.99E-10,5.82E-10,4.85E-11,7.71E-10,1.20E-10,3.44E-10,3.66E-10,4.13E-10
2018/11/7,4.92E-10,6.19E-10,8.12E-11,4.99E-10,5.30E-10,5.00E-11,5.65E-10,1.22E-10,2.89E-10,3.12E-10,3.67E-10
2018/11/8,4.97E-10,6.00E-10,9.58E-11,5.70E-10,5.64E-10,5.16E-11,0,1.20E-10,3.71E-10,3.61E-10,3.97E-10
2018/11/9,5.10E-10,6.21E-10,1.04E-10,5.83E-10,6.45E-10,6.15E-11,6.05E-10,1.60E-10,3.49E-10,3.72E-10,4.28E-10
2018/11/12,5.18E-10,6.10E-10,1.16E-10,6.69E-10,6.84E-10,0,6.11E-10,1.35E-10,3.45E-10,3.91E-10,4.46E-10
2018/11/13,4.30E-10,4.95E-10,1.02E-10,5.63E-10,5.68E-10,6.17E-11,5.80E-10,1.39E-10,3.18E-10,3.02E-10,3.61E-10
2018/11/14,4.51E-10,3.95E-10,6.28E-11,3.99E-10,4.78E-10,4.98E-11,4.70E-10,1.35E-10,2.47E-10,2.58E-10,2.98E-10
2018/11/15,3.46E-10,3.55E-10,6.59E-11,3.92E-10,4.34E-10,4.64E-11,3.84E-10,9.24E-11,3.04E-10,2.61E-10,3.79E-10
2018/11/16,4.26E-10,3.29E-10,4.59E-11,3.64E-10,3.98E-10,4.02E-11,3.69E-10,8.36E-11,2.34E-10,2.47E-10,2.87E-10
2018/11/19,3.64E-10,3.42E-10,6.07E-11,4.11E-10,4.12E-10,3.87E-11,0,1.09E-10,2.55E-10,2.75E-10,3.27E-10
2018/11/20,4.59E-10,4.19E-10,8.33E-11,0,6.15E-10,5.60E-11,5.30E-10,1.59E-10,3.33E-10,3.62E-10,4.18E-10
2018/11/21,5.57E-10,4.54E-10,9.78E-11,5.67E-10,6.29E-10,5.14E-11,5.66E-10,1.74E-10,3.86E-10,3.72E-10,4.51E-10
2018/11/22,4.37E-10,4.26E-10,8.21E-11,4.87E-10,5.62E-10,6.05E-11,5.02E-10,1.51E-10,3.02E-10,3.37E-10,3.64E-10
2018/11/23,7.08E-10,6.57E-10,1.28E-10,7.45E-10,8.53E-10,7.21E-11,8.07E-10,2.06E-10,4.70E-10,0,5.47E-10
2018/11/26,6.94E-10,5.80E-10,1.06E-10,6.92E-10,7.49E-10,6.54E-11,6.96E-10,2.20E-10,4.28E-10,4.50E-10,5.04E-10
2018/11/27,5.76E-10,5.65E-10,9.07E-11,6.24E-10,7.05E-10,6.90E-11,6.05E-10,1.96E-10,4.00E-10,3.99E-10,4.66E-10
2018/11/28,6.33E-10,5.70E-10,9.48E-11,6.75E-10,8.00E-10,6.40E-11,7.08E-10,2.30E-10,0,4.17E-10,5.51E-10
2018/11/29,7.00E-10,6.61E-10,1.08E-10,7.23E-10,8.13E-10,7.38E-11,7.07E-10,2.39E-10,4.01E-10,5.62E-10,5.49E-10
2018/11/30,6.48E-10,6.28E-10,1.09E-10,6.71E-10,7.56E-10,6.19E-11,6.75E-10,2.04E-10,3.96E-10,5.27E-10,5.27E-10
2018/12/3,4.83E-10,4.63E-10,8.97E-11,5.16E-10,5.84E-10,5.54E-11,5.32E-10,1.90E-10,3.16E-10,4.04E-10,3.80E-10
2018/12/4,3.54E-10,3.96E-10,5.70E-11,3.92E-10,4.53E-10,3.81E-11,3.74E-10,1.32E-10,2.27E-10,3.39E-10,0
2018/12/5,4.84E-10,5.79E-10,9.75E-11,5.55E-10,6.22E-10,5.76E-11,5.41E-10,1.89E-10,3.18E-10,4.12E-10,3.69E-10
2018/12/6,5.01E-10,5.68E-10,9.81E-11,5.85E-10,6.04E-10,6.59E-11,5.58E-10,1.98E-10,3.36E-10,4.23E-10,4.23E-10
2018/12/7,5.34E-10,6.15E-10,9.86E-11,5.85E-10,6.63E-10,6.10E-11,5.63E-10,1.85E-10,3.40E-10,4.01E-10,6.54E-10
2018/12/10,6.24E-10,7.16E-10,1.08E-10,0,7.25E-10,7.57E-11,6.61E-10,1.88E-10,4.08E-10,5.71E-10,7.83E-10
2018/12/11,5.53E-10,6.04E-10,7.49E-11,5.82E-10,6.80E-10,5.93E-11,5.77E-10,2.01E-10,3.55E-10,4.58E-10,1.67E-09
2018/12/12,5.21E-10,5.16E-10,1.13E-10,5.37E-10,6.50E-10,6.56E-11,5.41E-10,1.81E-10,3.52E-10,4.51E-10,1.29E-09
2018/12/13,0,4.50E-10,8.84E-11,4.97E-10,5.93E-10,6.53E-11,4.96E-10,1.73E-10,3.02E-10,3.53E-10,6.80E-10
2018/12/14,6.29E-10,6.15E-10,1.10E-10,6.16E-10,6.70E-10,6.34E-11,6.55E-10,1.73E-10,3.95E-10,4.72E-10,0
2018/12/17,6.44E-10,6.35E-10,1.09E-10,6.49E-10,7.30E-10,6.06E-11,6.70E-10,1.90E-10,4.11E-10,4.65E-10,8.07E-10
2018/12/18,6.40E-10,7.13E-10,1.36E-10,0,0,7.24E-11,6.94E-10,2.17E-10,4.25E-10,4.80E-10,8.12E-10
2018/12/19,6.99E-10,6.67E-10,1.21E-10,7.15E-10,0,6.50E-11,7.48E-10,2.34E-10,4.72E-10,5.32E-10,6.92E-10
2018/12/20,7.59E-10,5.77E-10,1.26E-10,6.44E-10,7.17E-10,7.94E-11,6.94E-10,2.16E-10,4.04E-10,4.49E-10,6.24E-10
2018/12/21,8.82E-10,6.49E-10,1.10E-10,7.31E-10,7.32E-10,7.59E-11,7.09E-10,2.25E-10,4.14E-10,4.39E-10,6.39E-10
2018/12/24,1.08E-09,6.64E-10,1.31E-10,7.54E-10,8.63E-10,7.71E-11,7.37E-10,2.70E-10,4.74E-10,4.35E-10,7.24E-10
2018/12/25,1.15E-09,8.96E-10,1.62E-10,9.56E-10,1.04E-09,9.46E-11,9.24E-10,3.58E-10,5.21E-10,5.75E-10,7.34E-10
2018/12/26,1.02E-09,6.82E-10,1.22E-10,7.16E-10,8.07E-10,7.89E-11,7.09E-10,2.65E-10,4.48E-10,4.19E-10,6.30E-10
2018/12/27,1.14E-09,9.61E-10,1.23E-10,9.43E-10,8.90E-10,6.51E-11,9.51E-10,3.19E-10,5.29E-10,6.00E-10,8.33E-10
2018/12/28,7.88E-10,7.28E-10,1.12E-10,7.41E-10,7.89E-10,6.83E-11,7.39E-10,2.38E-10,4.53E-10,4.85E-10,7.00E-10
2019/1/2,9.39E-10,8.35E-10,1.28E-10,0,8.59E-10,9.68E-11,8.21E-10,2.80E-10,5.06E-10,4.75E-10,8.07E-10
2019/1/3,8.77E-10,8.31E-10,1.22E-10,7.82E-10,8.80E-10,7.64E-11,7.78E-10,2.73E-10,5.03E-10,4.92E-10,7.48E-10
2019/1/4,8.87E-10,8.15E-10,1.49E-10,8.42E-10,9.05E-10,8.64E-11,8.82E-10,3.07E-10,5.55E-10,0,8.02E-10
2019/1/7,5.19E-10,4.71E-10,6.99E-11,4.88E-10,5.42E-10,4.93E-11,4.90E-10,1.65E-10,3.09E-10,3.07E-10,4.38E-10
2019/1/8,5.08E-10,5.34E-10,8.51E-11,4.60E-10,5.65E-10,5.19E-11,5.11E-10,1.78E-10,3.17E-10,3.00E-10,4.82E-10
2019/1/9,0,4.86E-10,7.55E-11,4.06E-10,5.22E-10,4.67E-11,4.55E-10,1.74E-10,2.76E-10,2.72E-10,4.27E-10
2019/1/10,5.73E-10,5.52E-10,7.33E-11,4.80E-10,5.82E-10,5.65E-11,4.72E-10,1.96E-10,3.22E-10,2.96E-10,5.08E-10
2019/1/11,5.26E-10,5.42E-10,1.04E-10,4.57E-10,5.94E-10,5.34E-11,4.90E-10,1.94E-10,3.18E-10,2.98E-10,4.86E-10
2019/1/14,5.37E-10,5.94E-10,6.03E-11,0,6.21E-10,5.95E-11,0,2.11E-10,3.73E-10,3.51E-10,5.67E-10
2019/1/15,4.77E-10,5.46E-10,6.63E-11,4.53E-10,5.71E-10,5.20E-11,4.63E-10,1.64E-10,2.98E-10,3.52E-10,4.85E-10
2019/1/16,4.69E-10,4.70E-10,5.68E-11,4.39E-10,5.83E-10,4.61E-11,4.40E-10,1.56E-10,2.66E-10,5.04E-10,4.21E-10
2019/1/17,5.34E-10,5.24E-10,7.56E-11,0,5.95E-10,5.18E-11,5.07E-10,1.66E-10,3.15E-10,3.54E-10,4.65E-10
2019/1/18,4.77E-10,4.96E-10,7.14E-11,4.65E-10,5.17E-10,4.75E-11,4.61E-10,1.32E-10,2.75E-10,3.64E-10,4.39E-10
2019/1/21,4.42E-10,5.08E-10,6.50E-11,4.18E-10,4.89E-10,4.40E-11,4.28E-10,1.24E-10,2.62E-10,3.70E-10,3.99E-10
2019/1/22,5.81E-10,6.08E-10,8.17E-11,5.38E-10,6.50E-10,6.01E-11,5.37E-10,1.90E-10,3.07E-10,4.25E-10,5.61E-10
2019/1/23,5.34E-10,5.98E-10,8.57E-11,5.37E-10,6.59E-10,6.12E-11,5.44E-10,1.78E-10,3.15E-10,3.85E-10,5.40E-10
2019/1/24,5.35E-10,5.53E-10,7.12E-11,4.91E-10,5.60E-10,5.92E-11,5.47E-10,1.74E-10,2.76E-10,3.46E-10,4.66E-10
2019/1/25,5.03E-10,5.44E-10,7.16E-11,4.77E-10,5.56E-10,5.23E-11,5.09E-10,1.39E-10,2.69E-10,3.26E-10,4.51E-10
2019/1/28,5.85E-10,6.38E-10,8.00E-11,5.81E-10,6.32E-10,7.09E-11,5.70E-10,1.86E-10,3.46E-10,4.00E-10,5.71E-10
2019/1/29,7.98E-10,8.85E-10,1.16E-10,8.01E-10,7.89E-10,7.17E-11,7.50E-10,2.18E-10,4.10E-10,5.51E-10,7.07E-10
2019/1/30,7.52E-10,7.71E-10,1.34E-10,6.96E-10,7.42E-10,6.42E-11,7.30E-10,2.16E-10,3.91E-10,5.27E-10,6.67E-10
2019/1/31,7.18E-10,6.95E-10,1.23E-10,6.85E-10,7.34E-10,6.19E-11,7.41E-10,1.89E-10,4.04E-10,5.54E-10,6.71E-10
2019/2/1,7.35E-10,7.37E-10,1.03E-10,7.30E-10,7.11E-10,5.86E-11,8.16E-10,1.80E-10,3.68E-10,4.98E-10,6.78E-10
2019/2/11,5.63E-10,5.65E-10,1.07E-10,5.64E-10,6.01E-10,5.14E-11,5.98E-10,1.49E-10,3.42E-10,3.76E-10,5.72E-10
2019/2/12,4.07E-10,4.34E-10,5.04E-11,4.06E-10,4.09E-10,4.34E-11,4.17E-10,1.17E-10,2.30E-10,2.64E-10,4.01E-10
2019/2/13,3.37E-10,3.47E-10,6.79E-11,3.44E-10,3.73E-10,4.71E-11,3.52E-10,1.06E-10,1.82E-10,2.59E-10,2.78E-10
2019/2/14,3.12E-10,3.38E-10,4.76E-11,3.35E-10,3.68E-10,3.42E-11,3.35E-10,8.93E-11,2.04E-10,2.07E-10,2.88E-10
2019/2/15,3.33E-10,4.06E-10,4.59E-11,3.37E-10,4.62E-10,5.39E-11,3.62E-10,1.23E-10,2.08E-10,2.11E-10,3.06E-10
2019/2/18,3.26E-10,3.42E-10,3.94E-11,3.37E-10,3.61E-10,5.00E-11,3.39E-10,1.10E-10,1.86E-10,2.17E-10,3.16E-10
2019/2/19,2.94E-10,3.17E-10,4.05E-11,0,3.56E-10,4.12E-11,0,8.84E-11,1.74E-10,1.82E-10,2.81E-10
2019/2/20,3.39E-10,2.92E-10,4.54E-11,3.12E-10,3.73E-10,3.57E-11,3.12E-10,9.49E-11,1.93E-10,1.93E-10,2.97E-10
2019/2/21,2.97E-10,0,4.07E-11,2.84E-10,3.67E-10,3.66E-11,2.92E-10,9.19E-11,1.62E-10,1.72E-10,2.59E-10
2019/2/22,2.93E-10,3.13E-10,4.38E-11,2.94E-10,3.43E-10,4.44E-11,3.10E-10,1.04E-10,1.74E-10,1.85E-10,2.77E-10
2019/2/25,2.61E-10,2.98E-10,3.36E-11,2.69E-10,2.95E-10,4.12E-11,2.56E-10,8.75E-11,1.39E-10,2.36E-10,2.27E-10
2019/2/26,2.29E-10,2.07E-10,2.53E-11,2.29E-10,2.48E-10,2.45E-11,2.15E-10,7.42E-11,1.32E-10,1.54E-10,2.22E-10
2019/2/27,2.36E-10,2.27E-10,3.47E-11,2.43E-10,2.66E-10,2.99E-11,2.60E-10,7.78E-11,1.53E-10,1.70E-10,2.10E-10
2019/2/28,2.48E-10,0,3.23E-11,2.50E-10,2.79E-10,3.39E-11,2.72E-10,7.33E-11,1.54E-10,1.62E-10,2.17E-10
2019/3/1,2.45E-10,2.54E-10,3.55E-11,2.51E-10,2.89E-10,3.48E-11,2.53E-10,7.45E-11,1.43E-10,1.64E-10,2.27E-10
2019/3/4,1.97E-10,1.85E-10,2.92E-11,2.02E-10,1.98E-10,2.49E-11,2.10E-10,5.97E-11,1.11E-10,1.34E-10,1.55E-10
2019/3/5,2.11E-10,1.89E-10,3.51E-11,2.22E-10,2.16E-10,2.03E-11,2.52E-10,6.16E-11,1.11E-10,1.51E-10,1.65E-10
2019/3/6,1.77E-10,1.61E-10,2.67E-11,2.18E-10,1.93E-10,2.30E-11,2.26E-10,6.54E-11,1.07E-10,1.43E-10,1.60E-10
2019/3/7,1.87E-10,1.80E-10,2.94E-11,0,1.97E-10,2.15E-11,2.47E-10,8.38E-11,1.16E-10,1.55E-10,1.81E-10
2019/3/8,2.97E-10,3.02E-10,4.25E-11,2.93E-10,3.51E-10,3.77E-11,3.08E-10,1.11E-10,1.67E-10,1.57E-10,2.57E-10
2019/3/11,2.71E-10,2.92E-10,4.63E-11,3.05E-10,3.07E-10,2.93E-11,3.07E-10,8.68E-11,1.59E-10,1.39E-10,2.35E-10
2019/3/12,1.86E-10,1.84E-10,2.61E-11,2.14E-10,2.14E-10,2.58E-11,2.04E-10,6.76E-11,1.08E-10,1.10E-10,1.56E-10
2019/3/13,2.36E-10,2.11E-10,3.16E-11,2.16E-10,2.47E-10,2.87E-11,2.46E-10,8.57E-11,1.34E-10,1.40E-10,1.97E-10
2019/3/14,3.29E-10,3.22E-10,4.73E-11,3.20E-10,3.87E-10,3.39E-11,0,1.22E-10,1.82E-10,1.92E-10,2.80E-10
2019/3/15,2.42E-10,2.35E-10,3.55E-11,2.60E-10,2.89E-10,2.79E-11,2.73E-10,8.25E-11,1.49E-10,1.52E-10,2.14E-10
2019/3/18,2.30E-10,2.08E-10,3.56E-11,2.37E-10,0,3.12E-11,2.41E-10,8.04E-11,1.34E-10,1.58E-10,2.09E-10
2019/3/19,1.93E-10,1.88E-10,2.90E-11,2.07E-10,2.42E-10,2.49E-11,2.11E-10,6.82E-11,1.12E-10,1.47E-10,1.67E-10
2019/3/20,2.26E-10,2.08E-10,4.65E-11,2.40E-10,2.72E-10,2.20E-11,2.46E-10,7.92E-11,1.28E-10,1.72E-10,1.93E-10
2019/3/21,1.66E-10,1.54E-10,2.76E-11,1.76E-10,0,2.08E-11,1.87E-10,5.77E-11,9.66E-11,1.31E-10,1.55E-10
2019/3/22,2.09E-10,2.02E-10,3.71E-11,1.98E-10,2.40E-10,2.89E-11,2.15E-10,8.04E-11,1.20E-10,1.37E-10,2.09E-10
2019/3/25,2.46E-10,2.32E-10,4.24E-11,0,2.89E-10,3.44E-11,2.42E-10,9.41E-11,1.43E-10,1.54E-10,2.45E-10
2019/3/26,3.01E-10,2.73E-10,5.39E-11,3.01E-10,3.64E-10,3.72E-11,0,1.22E-10,1.66E-10,1.84E-10,2.85E-10
2019/3/27,2.88E-10,2.68E-10,5.16E-11,2.84E-10,3.41E-10,3.07E-11,2.99E-10,9.01E-11,1.72E-10,1.99E-10,2.32E-10
2019/3/28,2.83E-10,2.78E-10,6.79E-11,2.86E-10,3.53E-10,3.84E-11,3.05E-10,9.68E-11,1.54E-10,2.23E-10,2.40E-10
2019/3/29,2.80E-10,2.61E-10,6.08E-11,2.73E-10,3.37E-10,3.59E-11,2.91E-10,9.44E-11,1.54E-10,2.04E-10,2.16E-10
2019/4/1,2.00E-10,1.79E-10,9.47E-11,2.46E-10,2.30E-10,2.34E-11,2.48E-10,6.45E-11,1.04E-10,1.40E-10,1.48E-10
2019/4/2,1.52E-10,1.47E-10,1.11E-10,1.69E-10,1.74E-10,1.96E-11,2.02E-10,9.59E-11,8.74E-11,1.26E-10,1.33E-10
2019/4/3,1.57E-10,1.63E-10,5.76E-11,1.83E-10,1.98E-10,2.37E-11,2.22E-10,9.52E-11,1.06E-10,1.11E-10,1.41E-10
2019/4/4,1.57E-10,1.52E-10,2.19E-11,1.72E-10,1.79E-10,1.92E-11,1.94E-10,4.82E-11,9.71E-11,1.04E-10,1.29E-10
2019/4/8,1.89E-10,2.04E-10,3.90E-11,2.83E-10,3.06E-10,2.46E-11,2.71E-10,5.69E-11,1.29E-10,1.73E-10,1.78E-10
2019/4/9,1.82E-10,1.79E-10,3.96E-11,2.22E-10,3.06E-10,2.74E-11,2.38E-10,7.80E-11,1.37E-10,1.45E-10,1.67E-10
2019/4/10,1.98E-10,1.87E-10,4.05E-11,2.06E-10,3.26E-10,2.82E-11,2.42E-10,9.24E-11,1.16E-10,1.37E-10,0
2019/4/11,2.17E-10,2.05E-10,3.67E-11,2.18E-10,2.92E-10,3.41E-11,2.71E-10,1.00E-10,1.95E-10,1.56E-10,1.90E-10
2019/4/12,2.21E-10,2.09E-10,3.07E-11,2.36E-10,2.60E-10,3.04E-11,4.01E-10,7.95E-11,1.33E-10,1.56E-10,1.98E-10
2019/4/15,2.52E-10,2.31E-10,3.51E-11,2.39E-10,2.67E-10,3.15E-11,3.46E-10,8.27E-11,1.36E-10,1.72E-10,2.17E-10
2019/4/16,2.68E-10,2.71E-10,3.27E-11,2.54E-10,2.78E-10,3.18E-11,3.79E-10,1.08E-10,1.39E-10,1.93E-10,2.12E-10
2019/4/17,1.72E-10,1.69E-10,2.10E-11,1.67E-10,1.89E-10,2.19E-11,2.50E-10,6.80E-11,9.78E-11,1.26E-10,1.72E-10
2019/4/18,2.03E-10,1.93E-10,3.10E-11,1.92E-10,2.28E-10,3.06E-11,2.18E-10,7.85E-11,1.19E-10,1.30E-10,1.96E-10
2019/4/19,2.16E-10,2.24E-10,2.79E-11,2.02E-10,2.44E-10,2.79E-11,2.33E-10,8.10E-11,1.31E-10,1.43E-10,1.97E-10
2019/4/22,2.29E-10,2.42E-10,2.33E-11,2.29E-10,2.51E-10,3.78E-11,2.41E-10,7.26E-11,1.30E-10,1.49E-10,2.04E-10
2019/4/23,2.56E-10,2.35E-10,3.52E-11,2.53E-10,2.60E-10,2.46E-11,2.57E-10,8.36E-11,1.32E-10,1.77E-10,2.17E-10
2019/4/24,2.61E-10,2.64E-10,2.99E-11,2.48E-10,2.85E-10,3.40E-11,2.69E-10,8.39E-11,1.38E-10,1.80E-10,2.25E-10
2019/4/25,3.47E-10,3.76E-10,3.44E-11,3.55E-10,3.95E-10,3.33E-11,3.68E-10,1.14E-10,1.56E-10,2.28E-10,2.81E-10
2019/4/26,3.12E-10,2.90E-10,3.54E-11,0,3.10E-10,3.03E-11,3.20E-10,1.05E-10,1.82E-10,2.18E-10,2.52E-10
2019/4/29,7.51E-10,4.05E-10,4.65E-11,5.04E-10,4.67E-10,3.75E-11,4.57E-10,1.19E-10,2.24E-10,2.95E-10,3.02E-10
2019/4/30,4.82E-10,4.71E-10,3.60E-11,4.42E-10,5.40E-10,3.43E-11,4.13E-10,1.29E-10,2.01E-10,2.98E-10,3.25E-10
2019/5/6,9.43E-10,9.60E-10,8.50E-11,9.76E-10,6.08E-10,5.45E-11,7.36E-10,2.22E-10,3.01E-10,6.72E-10,5.23E-10
2019/5/7,6.26E-10,6.39E-10,5.17E-11,5.93E-10,4.22E-10,3.48E-11,5.25E-10,1.39E-10,2.45E-10,3.81E-10,3.52E-10
2019/5/8,6.67E-10,7.24E-10,5.63E-11,7.49E-10,5.11E-10,4.94E-11,6.65E-10,1.71E-10,2.33E-10,4.83E-10,4.12E-10
2019/5/9,5.65E-10,6.94E-10,6.58E-11,6.50E-10,4.26E-10,4.30E-11,4.96E-10,1.39E-10,2.12E-10,3.58E-10,3.59E-10
2019/5/10,4.92E-10,0,6.28E-11,4.77E-10,4.44E-10,4.95E-11,4.83E-10,1.58E-10,2.00E-10,3.32E-10,3.31E-10
2019/5/13,4.34E-10,4.65E-10,5.64E-11,4.51E-10,4.28E-10,4.76E-11,4.52E-10,1.44E-10,1.92E-10,2.77E-10,3.25E-10
2019/5/14,0,5.34E-10,6.09E-11,5.15E-10,4.12E-10,4.10E-11,4.62E-10,1.24E-10,1.76E-10,2.58E-10,3.04E-10
2019/5/15,3.62E-10,4.19E-10,3.40E-11,3.93E-10,3.54E-10,3.71E-11,3.51E-10,1.09E-10,1.41E-10,2.15E-10,2.51E-10
2019/5/16,3.28E-10,2.90E-10,3.65E-11,3.13E-10,3.00E-10,3.44E-11,3.00E-10,1.08E-10,1.18E-10,2.24E-10,2.23E-10
2019/5/17,4.98E-10,5.37E-10,7.19E-11,0,5.28E-10,5.33E-11,5.32E-10,1.79E-10,1.68E-10,3.33E-10,3.69E-10
2019/5/20,6.18E-10,6.53E-10,6.63E-11,6.20E-10,5.92E-10,5.23E-11,6.00E-10,1.91E-10,2.30E-10,3.22E-10,4.21E-10
2019/5/21,4.75E-10,5.09E-10,6.22E-11,4.99E-10,5.87E-10,4.39E-11,4.96E-10,1.56E-10,1.95E-10,2.57E-10,5.66E-10
2019/5/22,5.01E-10,5.20E-10,5.36E-11,4.94E-10,4.84E-10,4.55E-11,4.84E-10,1.61E-10,1.72E-10,2.27E-10,5.89E-10
2019/5/23,4.90E-10,5.42E-10,6.14E-11,0,5.05E-10,4.35E-11,5.72E-10,1.67E-10,2.04E-10,2.83E-10,8.08E-10
2019/5/24,4.89E-10,5.25E-10,6.68E-11,6.68E-10,5.15E-10,3.97E-11,5.62E-10,1.61E-10,2.19E-10,2.86E-10,5.82E-10
2019/5/27,5.05E-10,5.26E-10,7.06E-11,5.88E-10,5.41E-10,4.95E-11,5.59E-10,1.74E-10,2.18E-10,3.85E-10,4.92E-10
2019/5/28,4.17E-10,3.62E-10,4.35E-11,3.85E-10,3.70E-10,2.99E-11,3.92E-10,1.20E-10,1.75E-10,3.13E-10,3.37E-10
2019/5/29,0,3.68E-10,5.13E-11,4.10E-10,4.32E-10,4.02E-11,4.13E-10,1.46E-10,1.90E-10,2.81E-10,3.70E-10
2019/5/30,3.86E-10,4.49E-10,5.79E-11,5.32E-10,4.27E-10,4.10E-11,0,1.33E-10,1.86E-10,3.17E-10,4.45E-10
2019/5/31,3.70E-10,4.15E-10,5.50E-11,4.23E-10,4.05E-10,3.85E-11,4.31E-10,1.27E-10,1.67E-10,2.31E-10,3.64E-10
2019/6/3,4.69E-10,5.05E-10,6.54E-11,4.96E-10,4.04E-10,4.25E-11,5.23E-10,1.43E-10,1.98E-10,2.88E-10,0
2019/6/4,4.98E-10,5.14E-10,4.01E-11,5.76E-10,4.35E-10,4.02E-11,5.48E-10,1.52E-10,2.35E-10,0,4.68E-10
2019/6/5,4.64E-10,4.84E-10,4.42E-11,5.58E-10,4.19E-10,3.82E-11,4.83E-10,1.55E-10,2.02E-10,2.59E-10,4.49E-10
2019/6/6,5.75E-10,5.50E-10,6.70E-11,6.75E-10,5.03E-10,4.11E-11,6.26E-10,1.74E-10,2.54E-10,3.48E-10,5.42E-10
2019/6/10,5.23E-10,5.52E-10,5.79E-11,0,5.00E-10,5.13E-11,6.10E-10,1.76E-10,2.29E-10,3.06E-10,5.40E-10
2019/6/11,4.85E-10,4.72E-10,5.12E-11,5.19E-10,4.54E-10,3.81E-11,5.34E-10,1.54E-10,2.13E-10,2.91E-10,4.68E-10
2019/6/12,3.42E-10,3.84E-10,3.23E-11,3.75E-10,3.85E-10,3.20E-11,3.87E-10,1.28E-10,1.46E-10,1.94E-10,3.13E-10
2019/6/13,3.77E-10,4.16E-10,3.58E-11,4.02E-10,4.14E-10,4.04E-11,4.37E-10,1.39E-10,1.71E-10,2.21E-10,3.49E-10
2019/6/14,4.84E-10,4.81E-10,5.91E-11,5.19E-10,4.85E-10,4.45E-11,5.33E-10,1.75E-10,1.88E-10,3.10E-10,4.24E-10
2019/6/17,4.97E-10,4.87E-10,5.28E-11,5.20E-10,4.82E-10,4.36E-11,5.52E-10,1.59E-10,1.93E-10,2.96E-10,4.21E-10
2019/6/18,4.55E-10,4.83E-10,5.82E-11,5.15E-10,4.47E-10,4.06E-11,5.26E-10,1.63E-10,1.81E-10,3.08E-10,3.96E-10
2019/6/19,4.09E-10,4.26E-10,5.00E-11,4.38E-10,4.27E-10,4.51E-11,4.40E-10,1.61E-10,1.66E-10,2.46E-10,3.29E-10
2019/6/20,3.36E-10,3.71E-10,4.24E-11,3.83E-10,3.66E-10,3.63E-11,3.65E-10,1.36E-10,1.47E-10,2.19E-10,2.93E-10
2019/6/21,2.67E-10,2.75E-10,2.64E-11,3.46E-10,2.80E-10,2.16E-11,2.82E-10,9.01E-11,1.45E-10,1.82E-10,2.16E-10
2019/6/24,3.87E-10,3.14E-10,3.89E-11,3.24E-10,3.10E-10,2.95E-11,3.36E-10,1.30E-10,1.30E-10,2.02E-10,2.69E-10
2019/6/25,4.28E-10,4.43E-10,5.59E-11,3.95E-10,4.08E-10,3.98E-11,4.26E-10,1.43E-10,1.59E-10,2.58E-10,3.47E-10
2019/6/26,3.87E-10,3.88E-10,6.85E-11,4.17E-10,3.85E-10,3.85E-11,4.21E-10,1.23E-10,1.56E-10,0,3.24E-10
2019/6/27,2.95E-10,3.48E-10,4.12E-11,3.13E-10,3.30E-10,3.35E-11,3.24E-10,1.14E-10,1.20E-10,1.87E-10,2.54E-10
2019/6/28,4.45E-10,4.52E-10,6.18E-11,4.65E-10,4.21E-10,3.79E-11,4.65E-10,1.59E-10,1.68E-10,2.59E-10,3.79E-10
