"T","."
"2017-02-20","1.747554e-10"
"2017-02-21","1.427108e-10"
"2017-02-22","1.395618e-10"
"2017-02-23","0.000000e+00"
"2017-02-24","1.525634e-10"
"2017-02-27","1.799126e-10"
"2017-02-28","1.653743e-10"
"2017-03-01","1.428282e-10"
"2017-03-02","2.049474e-10"
"2017-03-03","1.868034e-10"
"2017-03-06","1.615066e-10"
"2017-03-07","1.455136e-10"
"2017-03-08","1.566833e-10"
"2017-03-09","1.886591e-10"
"2017-03-10","1.799708e-10"
"2017-03-13","1.971489e-10"
"2017-03-14","1.641954e-10"
"2017-03-15","1.752400e-10"
"2017-03-16","1.384921e-10"
"2017-03-17","1.624395e-10"
"2017-03-20","0.000000e+00"
"2017-03-21","1.628685e-10"
"2017-03-22","1.682513e-10"
"2017-03-23","1.863734e-10"
"2017-03-24","1.518342e-10"
"2017-03-27","1.538912e-10"
"2017-03-28","1.657654e-10"
"2017-03-29","0.000000e+00"
"2017-03-30","2.027829e-10"
"2017-03-31","1.955288e-10"
"2017-04-05","0.000000e+00"
"2017-04-06","1.738553e-10"
"2017-04-07","1.611084e-10"
"2017-04-10","0.000000e+00"
"2017-04-11","1.994177e-10"
"2017-04-12","1.687373e-10"
"2017-04-13","1.691879e-10"
"2017-04-14","1.987752e-10"
"2017-04-17","2.333640e-10"
"2017-04-18","2.207620e-10"
"2017-04-19","2.605889e-10"
"2017-04-20","2.374308e-10"
"2017-04-21","2.547936e-10"
"2017-04-24","3.849187e-10"
"2017-04-25","2.970966e-10"
"2017-04-26","2.520049e-10"
"2017-04-27","3.382785e-10"
"2017-04-28","2.593737e-10"
"2017-05-02","3.014182e-10"
"2017-05-03","2.672221e-10"
"2017-05-04","2.852163e-10"
"2017-05-05","2.852187e-10"
"2017-05-08","3.503138e-10"
"2017-05-09","0.000000e+00"
"2017-05-10","4.289616e-10"
"2017-05-11","4.569848e-10"
"2017-05-12","3.372696e-10"
"2017-05-15","3.290862e-10"
"2017-05-16","3.762462e-10"
